Product Name,Sales_totales,Porcentaje,Porcentaje_acumulado,ABC,mean,std,cv,XYZ,ABC_XYZ
Letter Size File,341.41999999999996,0.015096813928110686,94.73830826408528,B,170.70999999999998,72.98756195407543,42.75529374616334,Z,BZ
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,339.83,0.015026507753470374,94.75333477183875,B,56.63833333333333,21.51751184190836,37.991075258644074,Z,BZ
Luxo Economy Swing Arm Lamp,338.98,0.014988922691555742,94.76832369453031,B,67.796,43.68635118661205,64.43794794178424,Z,BZ
"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,0.014950807017002313,94.78327450154731,B,48.302571428571426,17.80677180978389,36.865059733136725,Z,BZ
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,0.014899249155599415,94.79817375070292,B,56.15866666666667,27.7683550154968,49.446250532117574,Z,BZ
Wasp CCD Handheld Bar Code Reader,336.51,0.014879704923403805,94.81305345562632,B,336.51,,,Z,BZ
"BlueLounge Milo Smartphone Stand, White/Metallic",335.888,0.014852201501626276,94.82790565712794,B,111.96266666666666,33.034408142622034,29.504842217604114,Z,BZ
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.368,0.01478499056737893,94.84269064769532,B,47.76685714285714,22.592035613084033,47.29646655528885,Z,BZ
Xerox 226,334.368,0.01478499056737893,94.8574756382627,B,30.39709090909091,16.128444149728427,53.05917003032966,Z,BZ
Holmes 99% HEPA Air Purifier,333.564,0.01474943952057968,94.87222507778328,B,83.391,54.95269067115822,65.8976276470581,Z,BZ
Bulldog Vacuum Base Pencil Sharpener,330.924,0.014632704740044815,94.88685778252334,B,55.153999999999996,23.000807985807803,41.70288281141495,Z,BZ
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.946,0.014589459809983042,94.90144724233332,B,47.13514285714286,33.3526463888978,70.75961664099113,Z,BZ
Xerox 1979,328.38800000000003,0.014520568602379512,94.9159678109357,B,109.46266666666668,54.13380109814323,49.45412234747606,Z,BZ
Multimedia Mailers,325.86,0.0144087862064734,94.93037659714217,B,325.86,,,Z,BZ
RCA ViSYS 25425RE1 Corded phone,323.976,0.014325480022182613,94.94470207716435,B,323.976,,,Z,BZ
GBC Durable Plastic Covers,323.145,0.014288735096946073,94.95899081226129,B,46.16357142857142,26.30529298992342,56.98279438934966,Z,BZ
"Tennsco Lockers, Sand",323.092,0.014286391557791395,94.97327720381908,B,80.773,57.67274419226701,71.40101790482836,Z,BZ
Sauder Cornerstone Collection Library,322.192,0.014246595609881786,94.98752379942896,B,107.39733333333334,78.69976989377626,73.27907262791403,Z,BZ
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,0.014231296278796534,95.00175509570775,C,53.641,27.79340810336149,51.81373968300645,Z,CZ
Personal Creations Ink Jet Cards and Labels,321.44,0.014213343884517308,95.01596843959227,C,80.36,60.746450102043,75.59289460184544,Z,CZ
"White Envelopes, White Envelopes with Clear Poly Window",320.25,0.014160724797836822,95.0301291643901,C,64.05,54.51741694174441,85.11696634152133,Z,CZ
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,0.014146132950269966,95.04427529734038,C,319.92,,,Z,CZ
X-Rack File for Hanging Folders,318.378,0.014077949226184829,95.05835324656657,C,35.37533333333333,15.68456926408883,44.33758720037172,Z,CZ
"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,0.01399420086469505,95.07234744743127,C,63.296800000000005,33.58490927782894,53.05941102524763,Z,CZ
"Executive Impressions 13"" Clairmont Wall Clock",315.372,0.013945030760166729,95.08629247819144,C,39.4215,24.04024698589549,60.98257799904998,Z,CZ
"Avery Trapezoid Extra Heavy Duty 4"" Binders",314.54999999999995,0.01390868379440928,95.10020116198585,C,78.63749999999999,65.63531836595293,83.46567269553702,Z,CZ
Ibico Recycled Linen-Style Covers,312.48,0.013817153114217174,95.11401831510007,C,104.16000000000001,115.16629757007907,110.5667219374799,Z,CZ
"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,0.013662921707207478,95.12768123680728,C,51.49866666666666,24.998883900419763,48.54277890771237,Z,CZ
Recycled Easel Ring Binders,308.844,0.013656377484662344,95.14133761429194,C,34.316,29.970265664488203,87.33612794174205,Z,CZ
Fiskars Softgrip Scissors,307.44,0.013594295805923348,95.15493191009787,C,43.92,17.93026491717286,40.82482904638629,Z,CZ
KeyTronic E03601U1 - Keyboard - Beige,306.0,0.01353062228926797,95.16846253238714,C,61.2,24.14953415699773,39.46002313234923,Z,CZ
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",305.8,0.013521778745288057,95.18198431113242,C,61.160000000000004,24.78725075517654,40.528532954834105,Z,CZ
3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,303.36,0.01341388750873311,95.19539819864116,C,75.84,26.991653821135156,35.59026084010437,Z,CZ
Eldon Fold 'N Roll Cart System,301.96799999999996,0.013352336442632909,95.2087505350838,C,60.39359999999999,55.59049923143342,92.04700370806414,Z,CZ
Eldon Shelf Savers Cubes and Bins,300.14,0.013271506450656499,95.22202204153444,C,37.5175,23.20934343257966,61.86271322070943,Z,CZ
"Acco Six-Outlet Power Strip, 4' Cord Length",299.976,0.013264254744592969,95.23528629627904,C,37.497,22.959456514224627,61.230115780528116,Z,CZ
Lexmark S315 Color Inkjet Printer,299.97,0.013263989438273574,95.24855028571731,C,149.985,127.2664926915172,84.8528137423857,Z,CZ
Tensor Track Tree Floor Lamp,299.85,0.013258683311885625,95.2618089690292,C,74.9625,46.55281454792324,62.10147013229713,Z,CZ
Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.20799999999997,0.0132302955357101,95.27503926456491,C,149.60399999999998,81.37384837894791,54.39282932204213,Z,CZ
Memorex Micro Travel Drive 8 GB,299.0,0.01322109824997099,95.28826036281488,C,37.375,14.304220156503265,38.272160953854886,Z,CZ
Coloredge Poster Frame,298.2,0.013185724074051336,95.30144608688893,C,49.699999999999996,32.068115005406845,64.52337023220693,Z,CZ
Boston Home & Office Model 2000 Electric Pencil Sharpeners,297.99,0.013176438352872428,95.3146225252418,C,49.665,18.622028622037934,37.49527559053244,Z,CZ
Maxell DVD-RAM Discs,296.64,0.013116744431008008,95.3277392696728,C,98.88,59.41948501964654,60.092521257733154,Z,CZ
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,0.013096581150733809,95.34083585082354,C,37.023,13.128709609097157,35.46095564675244,Z,CZ
Xerox 1933,294.72,0.01303184640880084,95.35386769723235,C,58.944,23.62105162773241,40.07371679514863,Z,CZ
Stanley Contemporary Battery Pencil Sharpeners,293.7,0.012986744334503279,95.36685444156684,C,73.425,46.883659200194685,63.8524469869863,Z,CZ
Micropad Numeric Keypads,291.85400000000004,0.012905118423568677,95.37975955999042,C,72.96350000000001,46.55281454792324,63.802880272908006,Z,CZ
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,0.012887519771048643,95.39264707976147,C,58.29119999999999,20.955976407698113,35.950497515402176,Z,CZ
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,289.456,0.01279908433124951,95.40544616409272,C,48.24266666666667,29.983671147253908,62.15176983151962,Z,CZ
Peel-Off China Markers,287.97,0.012733376799478752,95.4181795408922,C,41.13857142857143,27.078493648755913,65.82263969902814,Z,CZ
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",286.672,0.012675982199049111,95.43085552309125,C,28.6672,15.287645533421932,53.32800389791096,Z,CZ
OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,0.012640519587689658,95.44349604267894,C,71.4675,54.266757863354975,75.9320780261727,Z,CZ
"Fellowes Personal Hanging Folder Files, Navy",284.716,0.012589492338925555,95.45608553501788,C,71.179,28.887510634643938,40.584316490318685,Z,CZ
Embossed Ink Jet Note Cards,284.382,0.0125747236204791,95.46866025863835,C,71.0955,29.571581149249806,41.594167210653005,Z,CZ
"Iris 3-Drawer Stacking Bin, Black",284.104,0.012562431094347019,95.4812226897327,C,94.70133333333332,51.056003342734655,53.91265523477459,Z,CZ
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,0.012464621497929174,95.49368731123063,C,35.2365,17.183233746882454,48.76543852789708,Z,CZ
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.658,0.012454274551472674,95.5061415857821,C,93.88600000000001,55.220272473069166,58.81630112377688,Z,CZ
Xerox 1898,280.56,0.012405723495022947,95.51854730927712,C,25.505454545454544,12.060381323686547,47.28549848893357,Z,CZ
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,0.012380961571879187,95.530928270849,C,140.0,28.284271247461902,20.203050891044217,Y,CY
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,0.012379192863083206,95.54330746371208,C,139.98,98.98080723049291,70.71067811865474,Z,CZ
Macally Suction Cup Mount,279.63,0.012364601015516348,95.5556720647276,C,69.9075,58.196213722772946,83.24745373925965,Z,CZ
Westinghouse Clip-On Gooseneck Lamps,279.558,0.01236141733968358,95.56803348206729,C,31.061999999999998,21.143340866570732,68.06818899803855,Z,CZ
Acme Forged Steel Scissors with Black Enamel Handles,279.3,0.012350009167949491,95.58038349123524,C,34.9125,15.978830557960118,45.76822214954563,Z,CZ
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,0.012344703041561543,95.5927281942768,C,55.836,51.112451379287215,91.54031696268933,Z,CZ
Storex Dura Pro Binders,278.586,0.0123184377159412,95.60504663199275,C,16.387411764705885,18.503670659692173,112.9139300663949,Z,CZ
Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92,0.012288988714488087,95.61733562070724,C,138.96,98.25955831368265,70.71067811865474,Z,CZ
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",277.38,0.01226511114574232,95.62960073185297,C,39.62571428571429,26.788406607550005,67.60359299619655,Z,CZ
"Rogers Jumbo File, Granite",277.03200000000004,0.012249723379217271,95.64185045523219,C,46.172000000000004,12.739169203680436,27.590680940137823,Z,CZ
Large Capacity Hanging Post Binders,276.945,0.012245876437586007,95.65409633166978,C,55.388999999999996,39.14845022475347,70.67910636543984,Z,CZ
"Neat Ideas Personal Hanging Folder Files, Black",276.658,0.012233185951974831,95.66632951762175,C,39.52257142857143,33.78792578647557,85.4902010805142,Z,CZ
HP Standard 104 key PS/2 Keyboard,275.5,0.01218198183233113,95.67851149945407,C,45.916666666666664,35.012821461097175,76.2529686993042,Z,CZ
Ibico Standard Transparent Covers,275.216,0.012169423999879653,95.69068092345395,C,30.579555555555558,23.78365930166714,77.77634066151832,Z,CZ
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.076,0.012163233519093715,95.70284415697304,C,39.29657142857143,18.99506215535275,48.33770851963429,Z,CZ
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.88800000000003,0.01206648514795346,95.714910642121,C,90.96266666666668,71.61452739028118,78.72958216222169,Z,CZ
"Contract Clock, 14"", Brown",272.552,0.012051627994067204,95.72696227011507,C,68.138,43.444106190214875,63.758998195155236,Z,CZ
Fellowes Binding Cases,271.44,0.012002457889538883,95.7389647280046,C,54.288,41.54406239163426,76.52531386611086,Z,CZ
Advantus Panel Wall Certificate Holder - 8.5x11,270.84,0.01197592725759914,95.7509406552622,C,45.13999999999999,35.35053945840148,78.31311355427887,Z,CZ
Adjustable Personal File Tote,270.24800000000005,0.0119497503674186,95.76289040562962,C,54.04960000000001,19.751873956665477,36.54397804362192,Z,CZ
Plastic Binding Combs,269.67,0.011924192525316646,95.77481459815493,C,53.934000000000005,33.08116201102978,61.336377815533396,Z,CZ
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",269.394,0.011911988434624364,95.78672658658955,C,29.932666666666666,23.774400013459854,79.42626789057614,Z,CZ
"GBC White Gloss Covers, Plain Front",269.328,0.011909070065110992,95.79863565665467,C,38.475428571428566,43.01037068296104,111.78659284616799,Z,CZ
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,0.01187245779303415,95.8105081144477,C,53.7,12.6572113832392,23.570226039551585,Y,CY
Xerox 1938,268.24,0.011860961185860263,95.82236907563356,C,268.24,,,Z,CZ
Eldon Wave Desk Accessories,266.73,0.011794192428811917,95.83416326806237,C,19.052142857142858,20.94918376914496,109.95709997676654,Z,CZ
Avery 475,266.4,0.011779600581245057,95.84594286864362,C,66.6,44.39999999999999,66.66666666666666,Z,CZ
Belkin F9S820V06 8 Outlet Surge,266.336,0.011776770647171485,95.85771963929079,C,66.584,48.13911485130014,72.29832219647385,Z,CZ
Belkin Standard 104 key USB Keyboard,265.538,0.011741484906691628,95.86946112419749,C,44.25633333333334,31.45039116873853,71.06415918340545,Z,CZ
"Boston Model 1800 Electric Pencil Sharpener, Gray",264.61,0.01170045086262483,95.8811615750601,C,132.305,91.56325709584604,69.20619560549189,Z,CZ
Maxell 4.7GB DVD+RW 3/Pack,264.438,0.011692845414802103,95.8928544204749,C,66.1095,72.80898818827247,110.13392657374881,Z,CZ
"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,0.011674539278763682,95.90452895975366,C,44.004,17.57720414627992,39.94455991791638,Z,CZ
Staple remover,263.088,0.011633151492937687,95.9161621112466,C,14.616000000000001,16.717745978098705,114.37976175491724,Z,CZ
"Southworth 100% Résumé Paper, 24lb.",262.964,0.01162766849567014,95.92778977974227,C,37.56628571428571,37.121048753657654,98.81479642673658,Z,CZ
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",262.836,0.011622008627522995,95.9394117883698,C,29.204,16.458262393096057,56.35619227878392,Z,CZ
File Shuttle I and Handi-File,262.668,0.011614580050579868,95.95102636842037,C,87.556,59.11835816394091,67.52062470183759,Z,CZ
Belkin 6 Outlet Metallic Surge Strip,262.449,0.011604896369921862,95.96263126479029,C,29.161,16.798312817065884,57.60540728049752,Z,CZ
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,0.011567355525727128,95.97419862031602,C,32.7,13.02799184174489,39.84095364447979,Z,CZ
Hand-Finished Solid Wood Document Frame,260.14799999999997,0.011503151396432952,95.98570177171246,C,86.716,44.013622073171845,50.75605663680503,Z,CZ
3M Office Air Cleaner,259.8,0.011487763629907905,95.99718953534236,C,129.9,36.741268350453,28.284271247461888,Z,CZ
Desktop 3-Pocket Hot File,259.68,0.011482457503519956,96.00867199284588,C,129.84,122.4143259590151,94.28090415820633,Z,CZ
"Executive Impressions 10"" Spectator Wall Clock",258.72,0.011440008492416371,96.02011200133829,C,51.74400000000001,17.834923044409248,34.46761565477977,Z,CZ
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",258.72,0.011440008492416371,96.0315520098307,C,21.560000000000002,15.80992422499235,73.32988972630959,Z,CZ
Avery Legal 4-Ring Binder,258.054,0.011410559490963257,96.04296256932167,C,64.5135,41.16127718701968,63.802579594998996,Z,CZ
Mediabridge Sport Armband iPhone 5s,257.742,0.011396763562354592,96.05435933288403,C,36.82028571428572,18.487606134149136,50.21038206386385,Z,CZ
GBC Poly Designer Binding Covers,256.122,0.011325130856117293,96.06568446374015,C,42.687000000000005,25.7545865662798,60.33355955274392,Z,CZ
Acme Box Cutter Scissors,255.75,0.011308681864314652,96.07699314560448,C,51.15,32.35010046352252,63.245553203367585,Z,CZ
Berol Giant Pencil Sharpener,254.85000000000002,0.011268885916405041,96.08826203152088,C,63.712500000000006,41.466275401423104,65.08342225061503,Z,CZ
Staple magnet,254.132,0.01123713759351715,96.0994991691144,C,28.23688888888889,16.749538474570308,59.31793173277382,Z,CZ
"Executive Impressions 13"" Chairman Wall Clock",253.8,0.011222457310510494,96.1107216264249,C,84.60000000000001,14.653149832032701,17.32050807568877,Y,CY
"Linden 10"" Round Wall Clock, Black",253.648,0.011215736217085758,96.12193736264199,C,42.27466666666667,11.979623945127269,28.33759527800874,Z,CZ
Apple EarPods with Remote and Mic,251.91,0.011138885819900309,96.13307624846189,C,62.9775,16.716069185068598,26.54292276617617,Z,CZ
Magnifier Swing Arm Lamp,251.76000000000002,0.011132253161915375,96.14420850162381,C,50.352000000000004,18.765082467178235,37.26779962499649,Z,CZ
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,0.011116334782751529,96.15532483640656,C,62.85,29.62777413171634,47.14045207910316,Z,CZ
Hanging Personal Folder File,251.2,0.011107491238771614,96.16643232764534,C,50.239999999999995,28.43390933375149,56.59615711335887,Z,CZ
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92000000000002,0.011095110277199735,96.17752743792254,C,83.64,73.76354655248079,88.19171036881968,Z,CZ
Avery 473,248.4,0.010983681623052823,96.1885111195456,C,41.4,23.601631299552157,57.008771254956905,Z,CZ
Belkin OmniView SE Rackmount Kit,248.35999999999999,0.01098191291425684,96.19949303245986,C,124.17999999999999,125.44074298249353,101.01525445522108,Z,CZ
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.292,0.01097890610930367,96.21047193856916,C,49.6584,27.279744514932684,54.93480360811601,Z,CZ
Panasonic KX - TS880B Telephone,247.32,0.01093592648556129,96.22140786505472,C,123.66,116.58776608203794,94.28090415820634,Z,CZ
Nu-Dell Leatherette Frames,246.64800000000002,0.01090621217778878,96.2323140772325,C,82.21600000000001,65.4214207121796,79.57261446942151,Z,CZ
Strathmore Photo Mount Cards,245.436,0.010852620301270502,96.24316669753377,C,27.270666666666667,17.27828753088685,63.35850803385878,Z,CZ
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,0.010837232534745452,96.2540039300685,C,49.0176,19.72079868565165,40.23207722461249,Z,CZ
Xerox 1890,244.7,0.010820076059424418,96.26482400612794,C,122.35,34.60580587126964,28.284271247461906,Z,CZ
Brown Kraft Recycled Envelopes,244.512,0.010811763128083301,96.27563576925603,C,48.9024,32.09175079050689,65.6240814162636,Z,CZ
Aluminum Document Frame,244.39999999999998,0.010806810743454548,96.28644257999949,C,48.879999999999995,26.716843975290196,54.65802777268862,Z,CZ
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,0.010801858358825798,96.29724443835832,C,81.42933333333333,33.92328034452644,41.6597790450531,Z,CZ
GBC Imprintable Covers,241.56,0.010681232418939774,96.30792567077727,C,30.195,24.698899246727574,81.79797730328721,Z,CZ
Quality Park Security Envelopes,240.764,0.01064603511389972,96.31857170589116,C,60.191,34.586669088923074,57.46152927999712,Z,CZ
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,0.01061092624429946,96.32918263213546,C,239.97,,,Z,CZ
Logitech M510 Wireless Mouse,239.94,0.010609599712702474,96.33979223184816,C,79.98,15.995999999999999,20.0,Y,CY
Ultra Door Pull Handle,239.856,0.01060588542423091,96.35039811727239,C,47.971199999999996,27.36817982986812,57.051272075470536,Z,CZ
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,0.010605177940712517,96.36100329521311,C,47.968,25.61492322846196,53.400023408234574,Z,CZ
Holmes HEPA Air Purifier,239.58,0.01059368133353863,96.37159697654664,C,39.93,19.169699715957996,48.00826375146004,Z,CZ
"Avery Flip-Chart Easel Binder, Black",239.466,0.010588640513470079,96.38218561706012,C,59.8665,46.2775614850221,77.30126445511613,Z,CZ
Xerox 216,238.464,0.010544334358130712,96.39272995141825,C,29.808,11.529510360065476,38.6792483899137,Z,CZ
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,0.010538364965944269,96.40326831638419,C,19.86075,12.738976162121151,64.14146576600155,Z,CZ
Xerox 1982,237.536,0.01050330031406391,96.41377161669826,C,79.17866666666667,58.02139265248062,73.27907262791402,Z,CZ
Martin-Yale Premier Letter Opener,236.99200000000002,0.010479245874438546,96.42425086257269,C,33.856,21.574343280850986,63.72384003086893,Z,CZ
Recycled Eldon Regeneration Jumbo File,235.77599999999998,0.010425477127040669,96.43467633969973,C,39.296,23.811803459629004,60.59599821770411,Z,CZ
Avery 50,235.564,0.010416102970421962,96.44509244267016,C,47.1128,26.83878032251093,56.96706695953314,Z,CZ
Acco D-Ring Binder w/DublLock,235.18,0.010399123365980529,96.45549156603614,C,26.13111111111111,16.65643947880552,63.741795777383146,Z,CZ
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",235.102,0.010395674383828362,96.46588724041997,C,58.7755,9.891330395856768,16.82900255354147,Y,CY
DAX Two-Tone Silver Metal Document Frame,234.784,0.010381613148900298,96.47626885356887,C,39.13066666666666,26.932639251782707,68.8274479993084,Z,CZ
Newell 312,234.768,0.010380905665381905,96.48664975923425,C,21.342545454545455,13.761507739805522,64.47922422896679,Z,CZ
Spigen Samsung Galaxy S5 Case Wallet,234.462,0.010367375043092637,96.49701713427734,C,46.892399999999995,26.473887564919515,56.45667008922452,Z,CZ
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,0.010357558709274933,96.50737469298662,C,58.56,16.904815881872242,28.867513459481287,Z,CZ
"Maxell 74 Minute CDR, 10/Pack",232.764,0.01029229335470317,96.51766698634133,C,46.552800000000005,19.8223012589356,42.58025566439741,Z,CZ
Petty Cash Envelope,231.856,0.010252143665034361,96.52791913000635,C,77.28533333333333,11.224343069121387,14.523251159066042,Y,CY
Avaya 5410 Digital phone,231.166,0.010221633438303658,96.53814076344466,C,115.583,9.615238010574668,8.318903308077024,X,CX
"Maxell 74 Minute CD-R Spindle, 50/Pack",230.67,0.010199701449233474,96.5483404648939,C,57.6675,20.07724644965041,34.81553119113957,Z,CZ
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,0.010169014351623174,96.55850947924552,C,45.9952,28.75694533847432,62.52162255729799,Z,CZ
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.88600000000002,0.010165034756832213,96.56867451400235,C,38.31433333333334,28.97487036496741,75.62410159374839,Z,CZ
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,0.010151150392783748,96.57882566439514,C,32.796,16.431706099286625,50.10277503136549,Z,CZ
Newell 324,228.69,0.010112150363832327,96.58893781475898,C,38.115,19.53282237670737,51.24707431905383,Z,CZ
Advantus Motivational Note Cards,227.94,0.010078987073907652,96.59901680183289,C,45.588,29.502642593503385,64.71580809314597,Z,CZ
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",227.04,0.01003919112599804,96.60905599295889,C,28.38,13.480737580499285,47.500837140589454,Z,CZ
Iris Project Case,225.036,0.009950578815319303,96.61900657177421,C,37.506,16.882934294724954,45.01395588632473,Z,CZ
Advantus Plastic Paper Clips,225.0,0.00994898697740292,96.62895555875161,C,22.5,13.07457243830346,58.10921083690427,Z,CZ
Cisco 8961 IP Phone Charcoal,224.937,0.009946201261049248,96.63890176001266,C,224.937,,,Z,CZ
Portable Personal File Box,224.66400000000002,0.009934129823516664,96.64883588983618,C,37.444,6.305216887625677,16.839058026988774,Y,CY
iOttie XL Car Mount,223.88799999999998,0.009899816872874598,96.65873570670905,C,111.94399999999999,45.23220657894108,40.40610178208844,Z,CZ
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,0.009880007334359594,96.66861571404341,C,31.919999999999998,18.429020592532854,57.73502691896258,Z,CZ
"Maxell Pro 80 Minute CD-R, 10/Pack",220.248,0.00973886437244017,96.67835457841585,C,73.416,40.3178388309691,54.916964736527596,Z,CZ
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",219.78,0.009718170479527171,96.68807274889538,C,36.63,23.51882524277095,64.20645711922181,Z,CZ
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,0.00965785750958416,96.69773060640496,C,54.604,39.6869430753575,72.68138428568878,Z,CZ
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,0.0096436194037765,96.70737422580873,C,31.156285714285712,24.204050003489673,77.68592901429095,Z,CZ
Avery Non-Stick Binders,217.316,0.009609218017694635,96.71698344382644,C,10.8658,9.50755721352341,87.49983630771237,Z,CZ
"Fiskars 8"" Scissors, 2/Pack",217.224,0.009605149987463875,96.7265885938139,C,54.306,22.936328215300723,42.23534824015896,Z,CZ
3M Polarizing Light Filter Sleeves,216.34,0.009566061523072657,96.73615465533697,C,54.085,39.650443881500244,73.31135043265276,Z,CZ
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,0.009557394849972341,96.74571205018695,C,27.018,19.956308733974684,73.86301256190201,Z,CZ
iOttie HLCRIO102 Car Mount,215.892,0.00954625198455765,96.75525830217151,C,43.178399999999996,44.01433044816199,101.93599218165099,Z,CZ
Xerox 214,215.136,0.009512823388313576,96.76477112555983,C,23.904,14.389556212753748,60.19727331305952,Z,CZ
DXL Angle-View Binders with Locking Rings by Samsill,215.109,0.009511629509876288,96.7742827550697,C,21.5109,14.078581040005417,65.44859136533302,Z,CZ
Cisco SPA 501G IP Phone,213.48,0.00943959884415989,96.78372235391386,C,213.48,,,Z,CZ
GBC Wire Binding Strips,212.65800000000002,0.009403251878402446,96.79312560579226,C,42.531600000000005,24.130751185986732,56.736053160442424,Z,CZ
Standard Line “While You Were Out” Hardbound Telephone Message Book,211.00799999999998,0.009330292640568156,96.80245589843283,C,105.50399999999999,24.867531280768503,23.570226039551585,Y,CY
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,0.009326047739457798,96.81178194617229,C,52.728,9.935130396728571,18.84222879063983,Y,CY
Xerox 1931,209.952,0.009283598728354213,96.82106554490065,C,26.244,11.27168812303007,42.94958132536988,Z,CZ
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,0.009270864025023137,96.83033640892567,C,69.88799999999999,17.292795262767665,24.74358296526967,Y,CY
SANFORD Major Accent Highlighters,209.56799999999998,0.009266619123912778,96.83960302804958,C,29.938285714285712,12.729007053632605,42.51748805897286,Z,CZ
Cardinal EasyOpen D-Ring Binders,209.30599999999998,0.009255034081299091,96.84885806213087,C,26.163249999999998,14.318349383620607,54.72695243756264,Z,CZ
Ibico Plastic and Wire Spiral Binding Combs,208.221,0.00920705785520806,96.85806511998608,C,23.135666666666665,12.296760345717077,53.150663531273835,Z,CZ
Acco Perma 2700 Stacking Storage Drawers,208.18,0.009205244928692177,96.86727036491477,C,52.045,17.761196768986785,34.12661498508365,Z,CZ
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,0.0091926870962407,96.87646305201102,C,34.64933333333333,17.273334208156413,49.851851526214304,Z,CZ
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",207.87,0.009191537435523311,96.88565458944655,C,34.645,15.191902566828162,43.850202242251875,Z,CZ
GBC Linen Binding Covers,207.566,0.009178095248673843,96.89483268469522,C,34.59433333333333,14.71685870920376,42.54124098128912,Z,CZ
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,0.009161204079672207,96.90399388877489,C,207.184,,,Z,CZ
Epson Perfection V600 Photo Scanner,206.991,0.009152670059731591,96.91314655883463,C,206.991,,,Z,CZ
JM Magazine Binder,204.72400000000002,0.00905242848871927,96.92219898732334,C,34.12066666666667,12.295978833206679,36.03674850004887,Z,CZ
Texas Instruments TI-34 Scientific Calculator,204.507,0.009042833243501063,96.93124182056684,C,68.169,36.33344290044642,53.29906981244616,Z,CZ
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,0.009017761796318005,96.94025958236315,C,50.985,29.97636235436181,58.794473579213125,Z,CZ
